question_id,answer_text,grade
43,"não sei",0
43,"A",0
43,"expiração o ar sai e inspiração o ar entra.",1
43,"Inspirarar e sugar o ar e expiração e soltar o ar",1
43,"quando você inspira você pucha o O2 do ar quando inspiramos pela boca você s9lta o Co2",0
43,"Ao respiramos nós estamos inspirando os gases e ao expirarmos expelimos os gases nao necessários à nos.",1
43,"O ar entra pelas fossas nasais passa pela faringe vai para os pulmões, passa pelos alvéolos pulmonares que fazem a troca dos gases e depois o ar sai.",1
43,"Inspiração é quando inspiramos o ar ou seja quando puxamos ele para dentro 
\
A expiração é quando soltamos o ar",1
43,"Inspira : entra o ar 
\
Expira: o ar sai",1
43,"ispiracao:o ar entra no pulmão 
\
expiração:o ar sai do pulmão",1
43,"R: A gente respira através da narina entra pela artéria e pelo pulmão.",0
43,"Não sei",0
43,"Inspiração -  O car entra pelas fossas nasais, passando pelos pulmões e sái por meio do contrução do diafragma. Espiração - O diaframa e os musculos intecaostas relaxam-se o que reduz o volume toracio e empurra para fora o ar utilizado.",2
43,"O ar entra pelas cavidades nasais, vai por um canal, até chegar ao pulmão, lá o ar é processado, produzindo oxigênio para o nosso corpo",0
43,"respiramos pelo pulmão",1
43,"Inspiração: O ar entra pelas fossas nasais, passando pelos pulmões e sai por meio da contração do diafragma. Ao se contrair, o diafragma se abaixa e com o movimento dos músculos intercostais, aumenta o voluma da caixa torácica, fazendo a pressão interna diminuir e se tornar menos que a pressão atmosférica.",2
43,"inspiraração:e quando o ar entra .
\
expirar:e quando o ar sai .",1
43,"Inspiração passa pelo corpo expiração sai",1
43,"Entra carbônico e sai como oxigênio",0
43,"Entra pelo nariz passa pela laringe, faringe, traqueia, pulmão e sai",1
43,"Inspiração: o ar entra pelo nariz e o pulmão se enche e relaxa quando isso acontece o diafragma contrai
\
Expiração: o ar sai e o pulmão contrai e o diafragma relaxa",2
43,"Expiração é quando o ar sai dos pulmões e inspiração e quando o ar entra nos pulmões",1
43,"na ispiracao você absorve os gases que vai pro pulmao e na expirasao voce solta esses gases",1
43,"gás oxigênio que leva o ar aos pulmões e é transformado em gás carbônico , no qual expiramos para fora do corpo. Ou seja : expiração : gás carbônico e inspiração : oxigênio",1
43,"A inspiração ocorre quando se suga o gás oxigênio, no final da reação libera o gás carbônico q é a expiração.",1
43,"Na inspiração o diafragma se contrai e alonga. Com isso o volume da caixa toráxica e dos pulmões aumenta e o ar entra, e quando esses musculo relaxam o volume da caixa diminui e o ar sai.",1
43,"O diafragma se contrai ou relaxa fazendo com que o pulmão se encha e se esvazie de ar.",1
43,"Contribuir com o coração",0
43,"passa pela faringe vai para os bronquios e para o pulmao e o oxigenio vai para o sangue que circula pelo corpo",1
43,"Pelo pulmão.",0
43,"O pulmão realiza a inspiração e a expiração por meio de seu músculo que age e reage com o oxigênio transformando-o.",0
43,"inspiração o ar entra no corpo  
\
expiração o ar sai do corpo",1
43,"Inspiração você está respirando pegando o ar e expiração você está jogando o ar que estava no seu corpo para fora",1
43,"O ar entra pelas fossas nazais e passa pelo pulmão com a contração do diafragma e sai por meio do relaxamento dos musculos intercostais",2
43,"A inspiração é quando o oxigênio entre vai para o pulmão e sai",0
43,"Quando ocorre a inspiração, o seu tórax se expande, já quando ocorre a expiração, o seu tórax se contrai.",1
43,"A respiração tem a inspiração  que puxa o ar para dentro do organismo e tem a expiração do ar que você  solta o ar do corpo pelas narinas",1
43,"quantos do nos expiramos o ar,nos inspiramos o ar oxigênio levando aos pulmões que ao chegar la o oxigênio é transformado em gás carbônico que nos expiramos para forma do corpo",1
43,"inspirado pelos pulmões",0
43,"pulmões, alvéolos pulmonares, capilares",0
43,"Não sei",0
43,"Inspiração: O ar entra pela fossasnasais passando pelo plumões e sai por meio da contração do diafragma. Expiração: O diafragma e os musculos intercostais relaxam-se o que reduz o volume toraeios e impura para fora o ar utilizado.",2
43,"nariz ou boca , passa pela faringe, bronquios e pulmoes e o oxigenio vai ate a circulaçao sanguinea ocorrendo assim as trocas gasosas",1
43,"respiramos pelo pulmão",0
43,"Na inspiração o diafragma se expande e o pulmão se enche de ar e a expiração o diafragma relaxa e o pulmão libera ar.",2
43,"inspiração o ar entra e expiração o ar sai",1
43,"Vc respira , passarada o pulmão o pulmão purifica o ar e nós soltando o ar",0
43,"O ar entra pelo nariz que é o movimento de inspiração e o movimento de expiração é aquele que leva o ar do corpo para fora.",1
43,"Respiramos e o ar entra, passa por alguns locais e vai até o pulmão, onde lá o pulmão transforma o oxigênio em gás carbônico e nós expiramos o ar",1
43,"O ar passa pelo nariz passa pela traqueia Chega nos pulmões e depois chega nos capilares dai tem a troca gasosa que entra oxigênio e sai o gás carbono pelo nariz",1
43,"Na respiração entra o oxigênio e na expiração sai o gás carbônico",1
43,"Inspiração-você puxa o ar
\
Expiração-você solta o ar",1
43,"o ar entra nos pulmões e sai deles lavando a contração e ao relaxamento do diafragma",1
43,"Respiração.",0
43,"A inspiração é quando enchemos os pumões de ar limpo. 
\
A expiração é quando liberamos o gás carbonico dos pumões.",1
43,"O ar entra pelo nariz, passa pela faringe, laringe e chega aos pulmões passa pelo sangue e depois o ar e solto pela boca.",1
43,"inspiraçao é interno e expiraçao externo exemplo o suor",0
43,"respiramos pelo pulmão",0
43,"Na inspiração você puxa o ar para dentro, já na expiração você libera o ar de dentro.",1
43,"Inspiração é quando o ar entra e expiração e quando o ar sai",1
43,"Inspiração: O ar entra pelas fossas nasais, passando pelos pulmões e sai por meio da contração do diafragma. Ao se contrair, o diafragma se abaixa e com o movimento dos músculos intercostais, aumenta o voluma da caixa torácica, fazendo a pressão interna diminuir e se tornar menos que a pressão atmosférica. Com isso o ar penetra nos pulmões.
\
Expiração: O diafragma e os músculos intercostais relaxam-se o que reduz o volume torácico e impura para fora o ar utilizado.",3
43,"Quando respiramos colocamos ar limpo em nosso corpo e quando soltamos o ar sujo sai",0
43,"Inspiração é quando o entra no corpo e vai até o pulmão 
\
E a expiração é quando o ar sai do corpo e acontece as trocas gasosas",1
43,"Inspiracao: O diafragma e os músculos da costela se contraem, liberando espaço para os pulmões dilatarem e encherem de ar.
\
Expiração: O diafragma e os músculos da costela relaxam, os pulmões diminuem.",2
43,"O sangue venal leva o sangue com gás carbônico para o pulmão e la acontecem as trocas gasosas nos brônquios, depois o sangue arterial destribui o sangue com oxigênio para o resto do corpo.",1
43,"Na inspiração o diafragma se expande e na expiração ele se contrai.",0
43,"não sei",0
43,"Quando respiramos o diafragma sr contrai e quando expiramos o diafragma relaxa, liberando gás carbônico.",2
43,"Não sei",0
43,"Não sei",0
43,"não sei",0
43,"inspiração é quando o ar entra e expiração quando o ar sai",1
43,"Nós  respiramos e o ar vai para o pulmão e nele , ele entra nos brônquios, e os brônquios separam o gás carbonico e o gás oxigênio e leva o gás oxigênio para o coração. depois  nós soltamos o ar no caso o gás carbonico.",1
43,"A inspiração e levada pelo sangue até todos os órgãos junto com ela o oxigênio 
\
A expiração retira do corpo o gás carbonico",0
43,"Entra pelo nariz passa pela traquéia chega nos pulmões que fazem a troca de gases e soltam de volta para o ar gás carbônico",1
43,"O ar sai e entra no nosso corpo através do nariz.",1
43,"na inspiracao os gazes entram e vao ao pulmao e na expiracao voce solta os gazes",1
43,"não sei",0
43,"O oxigênio entra pelas nossos narizes, que vai até os nossos pulmões e realiza a troca gasosa de oxigênio por gás carbônico, que depois é eliminado pela expiração.",1
43,"Na inspiração o ar é puxado já na espiração esse ar inspirado é liberado.",1
43,"Inspiração- O diafragma sobe 
\
Expiração- o diafragma desce",1
43,"O respiração do ar entra pelo nariz, passa pelo pulmões e no diafragno",1
43,"E feito pelo pulmão",1
43,"apresento-lhe o PULMÃO :3",0
43,"e que : inspiração : e quando o ar entra para nossos pulmões , ea expiração : e quando o ar sai de nossos pulmões .",1
43,"o pulmao faz uma troca gasosa com o gas carbonico para se transformar em oxigeneo.",0
43,"Inspiração-capta o Oxigenio 
\
Expiração-solta o gás carbônico",1
43,"As narinas que realizam essa funcao, o ar entra vai para o pulmao e o oxigenio é colhido e o gas carbonico sai pelas narinas novamente",0
43,"Quando inspiramos nosso pulmão se enche de gás oxigênio e quando expiramos liberamos gás carbônico",1
43,"Inspiração: o oxigênio entra  no corpo
\
Expiração: a gás carbônico sai do corpo",1
43,"Inspiração: O ar entra pelas fossas nasais, passando pelos pulmões o ar sai por meio da contração do diafragma.
\
Expiração: O diafragma e as músculos intercortais relaxam-se a que reduz o volume toráxico e empura para fora o ar utilizado",3
43,"É quando a gente recebe o ar e expiração é quando a gente libera o ar",1
43,"O ar entra pela cavidade nasal, passa pela pela garganta, passa pelos bronquíolos e logo o ar oxigênio é absorvido pelos alvéolos liberando o gás carbônico que faz o mesmo caminho em sentido oposto",0
43,"Não sei",0
43,"No processo de inspiração conduzimos o oxigenio para o pulmão que distribui para as celula, no processo de expiração, conduzimos o gás carbono para fora do corpo.",1
43,"não sei",0
43,"A cada vez que respiramos gastamos água do nosso organismo, pois respiramos o oxigênio e soltamos gás carbônico.",1
43,"Inspiração: O ar entra pelas fossas nasais, passando pelos pulmões e sai por meio da contração do diafragma. Ao se contrair, o diafragma se abaixa e com o movimento dos músculos intercostais, aumenta o voluma da caixa torácica, fazendo a pressão interna diminuir e se tornar menos que a pressão atmosférica. Com isso o ar penetra nos pulmões.
\
Expiração: O diafragma e os músculos intercostais relaxam-se o que reduz o volume torácico e impura para fora o ar utilizado.",3
43,"É o mecanismo que traz renovação para todo o nosso organismo , feito através da respiração , alimentação e transliteração",0
43,"A inspiração é quando o seu corpo respira o ar com oxigênio e gás carbônico e expiração é quando o seu corpo solta o ar somente com  o ás carbônico.",1
43,"O pulmão contrai e se contrai puxando ar e fornecendo oxigenio ao corpo",0
43,"Ele é feito principalmente por
\
pulmões em que o ar inspirado ou expirado é transportado da faringe para a traqueia para os pulmões ou vice-versa  os pulmões utilizam dos bronquíolos eles absorvem o O2 e liberam o C",1
43,"Inspiração- puxar ar para os pulmões (oxigênio)
\
\
Expiração- soltar o ar (carbônico)",1
43,"O oxigênio entra pelas narinas,vai aos pulmões onde ocorrem as trocas gasosas e então o gás carbônico é expirado do corpo.",1
43,"inspiração = você puxa o ar oxigênio seu pulmão (brônquios )se abre e a expiração = você libera o ar gás carbônico fechando seu pulmão( brônquios ).",0
43,"Inspiração é pra respirar o ar oxigênio.
\
Expiração é algo que você expira.",0
43,"Contração e relaxamento do diafragma. 
\
Expiração: relaxamento 
\
Inspiração: Contração.",1
43,"CONTRIBUIR COM O CORAÇÃO",0
43,"Não sei",0
43,"Quando se inspira o ar o pulmão leva o ar para o cerebro",1
43,"inspiração é quando o ar entra nos pulmões e expiração quando ele sai.",1
43,"x",0
43,"Inspiração e quando o ar vai para o pulmão.  Já a expiração e quando o ar vai para fora, quando liberando o gás carbono",1
43,"O diafragma contrai com a isnpiraçã e o diafragma relaxa com a expiração",1
43,"Snendnx consenso s",0
43,"O mecanismo está ligado a ação do diafragma de expandir e contrair, e assim quando o diafragma expande o ar entra nos pulmões e quando ele contrai o ar sai.",0
43,"Inspiração a caixa toráxica contrai e na expiração ela relaxa",0
43,"Para inspirar nós obtemos o gás oxigênio que no processo de expiração se transforma em gás carbônico.",0
43,"inspiração = você pega o ar
\
expiração = você libera o ar",1
43,"Puxamos o oxigenio e devolvemos o gas carbonico assim fazendo as trocas de gas",1
43,"Massa:
\
1/2 xícara (chá) de óleo.
\
3 cenouras médias raladas.
\
4 ovos.
\
2 xícaras (chá) de açúcar.
\
2 e 1/2 xícaras (chá) de farinha de trigo.
\
1 colher (sopa) de fermento em pó",0
43,"Não sei",0
43,"A respiração do ar entra pelo nariz, passa pelo pulmões e no diafragma",0
43,"não consigo explicar",0
43,"quando nós inspiramos trazemos o ar para o nosso corpo e depois dos processos que acontecem no nosso corpo nós expiramos o ar ou seja jogamos para fora",1
43,"Inspiração é quando o O entra e a expiração é quando o CO2 sai.",1
43,"na inspiração o oxigênio entra e na expiração o oxigênio sai",0
43,"Quando inspiramos o diafragma ele sobe e quando expiramos o diafragma relaxa",0
43,"Aaaahhhh annnnnnn",0
43,"Inspira é pra dentro e expira é pra fora",1
43,"Respira gas oxigênio e expira gas carbônico.",1
43,"Na inspiração voce puxa o oxigenio para dentro. E na expiração vc expele o Co2",1
43,"Os pulmões realizam a troca gasosa de O2 por CO2 expirando gás carbônico e inspirando oxigênio",1
43,"não sei.",0
43,"Os pulmões abrem para receber ar",0
43,"Liberação de CO2",0
43,"Inspiração é para dentro, puxando o ar pelo nariz, e expiração é para fora, soltando ele pela boca.",1
43,"No processo de inspiração conduzimos o oxigênio para o pulmão que distribui para a celula, no processo de expiração conduzimos o gás carbônico para fora do corpo.",1
43,"Expiração é o processo da repiração que promove a saída do ar dos pulmões, que tinha entrada pela inspiração.",1
43,"o ar entra pelo nariz, passa pela faringe, pelos pulmões, vão ate os broquios, voltam e saem pela boca",2
43,"o pulmão e como se foce um balão ele tem a função puxar e soltar o ar com a nossa ajuda a gente respira normalmente",0
43,"Na inspiração o pulmão infla e o diafragma contrai e na expiração o pulmão   solta o ar e o diafragma relaxa",2
43,"inspiração é a entrada do oxigeneo nos seu pulmão e expiração é a saida do gás carbônico do seu corpo",1
43,"você inspira oxigenio ai passa pelo pulmao e q limpa o ar e o ar sujo sai da expiração como gas carbonico",0
43,"A inspiração faz a contração do diafragma e a expiração não.",1
43,"Ao inspirar o ar o diafragma sobe os músculos das costas se contraem",1
43,"Na inspiração ocorre quando o diafragma se contrai puxando o ar e na expiração o diafragma contraído volta a relaxar soltando o ar",1
43,"não sei",0
43,"São os músculos que fazem isso",1
43,"O pulmão expirar e inspirar",0
43,"Não sei",0
43,"O ar entra pelos narizes passa pela laringe e chega aos pulmões la ocorre a troca gasosa em que entra oxigênio e sai gás carbônico",1
43,"No processo de inspiração conduzimos o oxigênio para o pulmão que distribui para a celula, no processo de expiração conduzimos o gás carbônico para fora do corpoo.",1
43,"O ar entra pelas fossas nasais, passando pelos pulmões e sai por meio da contração do diafragma e etc",0
43,"INSPIRAÇÃO: O ar entra pelas fossas nasais, passando pelos pulmões e sai por meio da contração do diafragma. Ao se contrair, o diafragma se abaixa, o que com o movimento dos musculos intercostais, aumenta o volume da caixa toraxica, fazendo a pressão interna diminuir e se tornar menos que a pressão atmosférica. Com isso o ar penetra pelos pulmões. 
\
EXPIRAÇÃO: O diafragma e os musculos intercostais relaxam-se o que reduz o volume toraxico e empurra para fora o ar usado.",3
43,"não sei",0
43,"Inspiração:o diafragma contrai, para que o pulmão encha de ar
\
Expiração:o diafragma relaxa, e o pulmão contrai, para soltar o ar",1
43,"inspiração puxa o oxigênio 
\
expiração expeli o gás carbônico",1
43,"Inspirar e soltar o ar, e o expirar e sugar o ar.",0
43,"Os principais orgãos é o pulmão, nariz, e boca, bronquios, faringe, e tranqueia.",0
43,"Esse mecanismo funciona por meio do diafragma, quando nós inspiramos o diafragma sobe e quando expiramos o diafragma desce.",2
43,"Quando você inspira o seu diafragma desce para o ar entrar. E ao expirar o seu diafragma sobe e comprime o pulmão para o ar sair",1
43,"estudei mas não lembro",0
43,"Não sei",0
43,"nós puxamos e oxigênio pelo nariz o ar vai até o pulmão e volta como gás carbônico",1
43,"O ar entra pelo naris passa pelo pulmão e pelo diafragma",1
43,"Na inspiração ar entra pelo nariz passa pelo pulmão e sai pelo diafragma e na expiração os músculos do diafragma e empurra o ar utilizando da caixa toraxica.",0
43,"o ar entra pela boca e vai para o pulmão onde os bronquios pegam o que é importante e depois devolvem o ar (expiração).",0
43,"Quando inspiramos o ar puxamos ar oxigênio que vira energia e se transforma em gás carbônico que é eliminado quando respiramos.",1
43,"não sei",0
43,"Inspiração é o ato de sugar o ar oxigênio e a expiração é o ato de eliminar o gás carbônico.",1
43,"a inspiração é quando o ar entra e a expiração é quando sai",1
43,"Inspiração: diafragma contrai e o pulmão incha
\
Expiração:  diafragma relacha e o pulmão desincha",2
43,"Inspiração é quando você pix o ar para dentro do corpo. A expiração é quando solta o ar liberando CO2",1
43,"O diafragma se contrai, fazendo a pessoa expirar, o diafragma se descontrai, fazendo a pessoa inspirar.",0
43,"Inspiração e quando entra o ar no corpo e expiração e quando sai o ar do corpo",1
43,".",0
43,"inspiração puxa o ar pra dentro, expiração solta o ar",1
43,".",0
43,"Quando inspiramos acontece através de uma célula que vai até nosso pé e permite que nos inspiração
\
expiração = é quando soltamos gás carbônico através da célula que faz inspiração",0
43,"A inspiração é quando enchemos os pumões de ar limpo A expiração é quando liberamos o gás carbonico dos pumões.",1
43,".",0
43,"Quando o ser Humano inspira ele puxa o ar para dentro e contraindo os pulmões e quando ele expira ele solta o ar e relaxa os pulmões.",0
43,"você puxa o ar através das narinas, chegando até seus pulmões nos brônquios, ocorre a troca de ar e você expira pela boca ou nariz novamente",1
43,"Respira oxigênio e libera gás carbônico",1
43,"A inspiração é o ato de puxar o ar oxigênio para os pulmões que vão transformar esse ar em energia, agua, e gâs cabonico que serão expelidos na expiração.",1
43,"Respiração: Aspirar o ar
\
Expiração: Soltar o ar",1
43,"Inspiração enche o pulmão de ar expirar solta o gás carbônico",1
43,"Você precisa de oxigênio pra sobreviver e daí você respira",0
43,"inspirar é a ação de absorver o ar contraindo o diafragma, expirar é descontrair o diafragma jogando o ar pra fora",1
43,"(Oxigenio)Ar-> nariz-> pulmão-> (gas carbono) nariz -> fora",1
43,"Ao inspirar entra oxigênio e gás carbônico e na expiração o gás carbônico sai.",1
43,"O ar entra passa pelo pulmão onde é deixado oxigênio e solto o gás carbono",1
43,"Não sei",0
43,"A respiração do ar passa pelo pulmão e pelo diafragma",0
43,"não sei",0
43,"quando o corpo expira, ele libera todo o ar armazenado no pulmão, quando se inspira, o nariz puxa todo o ar que conseguir e depois é armazenado no pulmão.",1
43,"Você inspira o oxigênio e expira o gás carbônico.",1
43,"INSPIRAÇÃO = o ar entra pelas fossas nasais, passa pelos pulmões e sai da contração do diagrama
\
EXPIRAÇÃO = O diafragma e os músculos intercostais relaxam-se o que reduz o volui toscias e empurra para fora as usado",2
43,"Quando inspiramos o ar vai ate os pulmoes e entra nos bronquilos depois ele troca o ar e sai do nosso corpo",1
43,"Através do pulmão",0
43,"Entra o oxigênio e aí o gás carbono",0
43,"Os pulmões se incha e o diafragma se contrai
\
Os pulmões desincham e o diafragma relaxa",1
43,"O ar é puxado pelo nariz, levado para o pulmão e “bombeado” para o corpo e coração.",0
43,"Nos inspiramos o oxigênio e expiramos o gás carbônico",1
43,"Inspiraçao e expiraçao ahh",0
43,"Não sei.",0
43,"Quando inspiramos o gás oxigênio entra em nosso corpo e é distribuído pelas celulas. quando expiramos liberamos o gás carbônico.",1
43,"O ar entra pelas fossas nasais, passando pelos pumões e sai por meio da contração do diafragma.",1
43,"não sei",0
43,"inspira: puxa o oxigênio
\
expira:manda o gás carbono pra fora",1
43,"Inspiração: o diafragma se contrai e inspira o ar
\
Expira: o diafragma relaxa.",1
43,"contribuir com o coração",0
43,"A inspiração ocorre quando",0
43,"Inspiração é o processo de expansão do pulmão quando pega ar, e expiração é o processo de contração dos pulmões soltando o ar",0
43,"Inpirar é igual a respirar e expirar é igual a soprar o ar ou soltar o ar.....",0
43,"Quando nós inspiramos o diafragma contrai e quando expiramos ele relaxa",1
43,"O ar entra nos pulmões pela inspiração, e o ar sai pela expiração.",1
43,"Você puxa o ar e inspira e você solta o ar você expira pelo pulmão.",1
43,"Quando há a inspiração, há a contenção de gás oxigênio.
\
E quando há a expiração, há a retirada desse ar do corpo mas transformado em gás carbônico.",1
43,"Inspiração é o conjunto de movimentos que permite a entrada de ar nos pulmões
\
A expiração consiste no conjunto de movimentos que resulta na retirada do ar do interior das vias respiratórias.",2
43,"não sei",0
43,"Você inspira e o diafragma se contrai, e o pulmão enche de ar e ocorrem as trocas gasosas. Ao expirar, o diafragma relaxa e o pulmão esvazia",2
43,"Os pelos do nariz não deixa entrar poeira do ar e os pulmões mais para não passa poeira e bacterias e não nos deixar gripados",0
43,"O ar entra pelas fossas nasais, passando pelos pulmões e por meio da contração do diafragma.",1
43,"não sei",0
43,"Inspiração é quando ar é respirado internamente pelo corpo.
\
Expiração é quando o ar é respirado externamente pelos pulmões.",0
43,"não sei.",0
43,"O pulmão realiza a inspiração e a expiração, por meio de seu músculo que age e reagi com o oxigênio transformando o",0
43,"Inspiração: O ar entra pelas fossas nasais, passando pelos pulmões e sai por meio da contração do diafragma. Ao se contrair, o diafragma se abaixa e com o movimento dos músculos intercostais, aumenta o voluma da caixa torácica, fazendo a pressão interna diminuir e se tornar menos que a pressão atmosférica. Com isso o ar penetra nos pulmões.
\
Expiração: O diafragma e os músculos intercostais relaxam-se o que reduz o volume torácico e impura para fora o ar utilizado.",3
43,"O ar respirado vai para os pulmões onde fazem uma troca com os glóbulos vermelhos entre oxigênio com gas carbonico.",0
43,"O ar vai para o pulmão depois de",0
43,"quando inspira o diafragma contrai, portanto sua caixa torácica aumenta, ja quando você expira o diafragma relaxa e a sua caixa torácica diminui",2
44,"Por que o organismo te 'desmaia' para você não conseguir suspender mais o ar",0
44,"Pois o cerebelo faz com que você respire involuntariamente, para que você não morra",2
44,"Por causa que o nosso corpo tem reações,  e nos obriga a respirar",3
44,"Porque a respiração é um movimento involuntário",0
44,"Porque o pulmão não permite",0
44,"Pois o pulmão é um órgão involuntário que um pouco antes do oxigênio acabar ele começa a respirar involuntariamente assim não causando sua perda total",0
44,"Existe um orgão chamado bulbo raquidiano que controla involuntariamente a sua taxa de gás carbônico no sangue. Ao trancar a respiração a quantidade de CO2 no sangue aumentará e, ao chegar em um certo limite, o bulbo te forçara a respirar.",3
44,"Porque o cérebro não permite que o oxigênio acabe",1
44,"não sei",0
44,"Não sei",0
44,"Não sei",0
44,"porque o ar vai encontrar um jeito de entrar no corpo, mas por outro lugar",0
44,"não sei",0
44,"Pois ela iria desmaiar e voltando a respirar normalmente",0
44,"Porque o instinto humano não deixa.",0
44,"Pois o sangue que o coração bombeia tem oxigênio",0
44,"pois o seu corpo necessita que você respire pelo menos um pouco",0
44,"Porque respiração é um mecanismo involuntário, logo o seu cérebro ira ordenar a respiração.",0
44,"Porque é um movimento involuntário do corpo humano.",0
44,"Por causa do nosso metabolismo de defesa",0
44,"-",0
44,".",0
44,"R: Porque para respirar precisamos do pulmão que e o que nos mantem vivo",0
44,"Não sei",0
44,"Não sei",0
44,"Porque temos oxigênio circulando por todo nosso corpo, a todo momento",0
44,"não sei",0
44,"Pois o psicológico da pessoa não consegue causar isso",0
44,"porque o instituto humano não deixa .",0
44,"Pois ela não consegue simplesmente parar pois o cérebro não deixa",1
44,"Pois respirar é involuntária e se seu corpo perceber que está faltando oxigênio ele vai fazer você respirar",1
44,"Pois é um mecanismo de defesa o instinto é sobreviver e chega uma hora que mesmo que você não queira o seu corpo vai fazer com que respire involuntariamente",0
44,"Porque o oxigênio está no sangue",0
44,"pois sendo o oxigênio voce morre",0
44,"?",0
44,"Pois o organismo irá fazer o indivíduo ter uma reação.",0
44,"Porque constantemente nosso sangue está usando oxigênio extraído do açucar para produzir energia",0
44,"Porquê existem outros meios pelo qual o corpo consegue obter oxigênio.",0
44,"A quantidade de CO2 no sangue aumentará e ao chegar em certo limite, o bublo te forçara a respirar",3
44,"porque o sangue contem oxigenio e o coraçao bombeia sangue",0
44,"não sei.",0
44,"Porque ele também está presente no sangue.",0
44,"a pessoa não aguenta parar totalmente de respirar porque ela morre",0
44,"Porque a respiração é involuntária DNA",0
44,"Pois a respiração é involuntária e, querendo ou não, uma hora incoscientemente você faz respirar, seja depois de desmaiar ou não",0
44,"Porquê em nosso corpo todo tem oxigênio",0
44,"As pessoas não conseguem parar de respirar, pois a respiração é uma ação involuntária.",0
44,"Você  não consegue ficar sem respirar porque o cérebro faz com que você respire pois o corpo humano não suporta ficar sem respirar  por muito tempo isso dependendo  do seu pulmão",1
44,".",0
44,"a quantidade de CO2 no sangue aumenta e ao chegar um certo limite, o bulbo te força a respirar",3
44,"Porque possuem o bulbo, um órgão responsável por ativar a respiração quando há gás carbônico dentro do corpo",1
44,"Não sei",0
44,"Não sei",0
44,"porque ela precisa de oxigenio e sente falta dele, e nosso sangue armazena oxigenio para quando precisarmos",0
44,"não sei",0
44,"Porque é um ato involuntário.",0
44,"a pessoa não aguenta parar totalmente de respirar  porque ela morre",0
44,"Não sei",0
44,"Minha vida é alegre, feliz e demais.Eu",0
44,"Pois o organismo armazena um pouco de oxigênio e não soltamos todo quando expiramos",0
44,"Porque tem pessoa que tem tem muito gás no pulmão ou que tem algum tipo de problema no pulmão",0
44,"Pois sem o oxigênio tudo para de funcionar",0
44,"Pois quando você tampa a respiração chega uma hora que involuntariamente o cérebro vai fazer voce soltar",1
44,"não sei",0
44,"Porque continuamos nossos processos metabólicos.",0
44,"Não sei",0
44,"Por que quando a pessoa tenta ficar sem respirar ate vir a obito no momento exato em que falta oxigenio no cerebro ele manda um comando para respirar.",2
44,"Pois é algo automatico que o corpo produz.",0
44,"não sei",0
44,"Porque nós dependemos do oxigênio para viver, mesmo você querendo segurar a respiração, você não consegue.",0
44,"as pessoas nao podem parar totalmente de respirar porque se não morrem",0
44,"Porque a respiração é um movimento involuntário.",0
44,"Quando paramos de respirar um tempo, iremos perder a consciência até então vamos desmaiar. Quando isso acontecer voltaremos a respirar",0
44,"Por que seria meio automático pelo seu cérebro",0
44,"Pois o sistema nervoso não permite que isso ocorra, ele faz o corpo liberar novamente a respiração.",2
44,"A respiração é controlada pelo bulbo, então mesmo que alguém queira provocar a falta total de oxigênio não iriam conseguir, já que o bulbo é um músculo involuntário então você não o controla.",0
44,"Porque a respiração é uma ação involuntária.",0
44,"não sei",0
44,"A pessoa pode ter algum problema no transporte de oxigênio, como a anemia, já quebro oxigênio e transportado pela hemoglobina.",0
44,"Não sei",0
44,"Não sei",0
44,"não sei",0
44,"as pessoas não podem parar totalmente de respirar porque se não morrem",0
44,"porque o corpo armazena gás.",0
44,"Porque o oxigênio e fator principal para vive e o corpo intuitivamente luta pela sobrevivência até desmaiar e ficar inconsciente",0
44,"Porque existem oxigênio nas nossas célula",0
44,"Pois nós sempre estamos com  ar dentro  de nosso corpo também.",0
44,"a",0
44,"Porque ela desmaia primeiro",0
44,"Porque o nosso corpo sempre está realizando trocas gasosas e o nosso corpo possui oxigênio.",0
44,"pois a respiração é involuntária.",0
44,"Pois o bulbo tem uma reação espontânea de sobrevivência",0
44,"Não sei",0
44,"Não sei",0
44,"Pois o pulmão não vai se controlar fazendo assim uma reação nuclear que levará",0
44,"porque o organismo não deixa, pois a uma pessoa parando de respirar morre .",0
44,"porque o nosso corpo necessita de oxigeneo.",1
44,"Porque a respiração e um ato involuntário",0
44,"Pois temos como se fosse uma reserva e quando ela acaba nossos pulmoes mulcham e nao consiguimos ficar sem respirar",0
44,"Porque temos oxigênio em nosso sangue também.",0
44,"a respiração e um ato involuntário, vc nao consegue controlar",0
44,"Porquê tem um limite para aguentar a respirar e ao passar esse tempo o gás oxigênio tranca a respiração e solta na hora que você transpira o ar utilizado no corpo humano.",0
44,"É um movimento involuntário",0
44,"Pois o bulbo controla a respiração",0
44,"Não sei",0
44,"Não sei",0
44,"não sei",0
44,"1- Existe um órgão chamado bulbo raquidiano que controla (involuntariamente) a sua taxa de gás carbônico no sangue. Ao trancar a respiração, a quantidade de CO2 no sangue aumentará e, ao chegar em certo limite, o bulbo te forçará a respirar.
\
\
2 - Ao aumentar a frequência respiratória, você está colocando mais oxigênio nos tecidos, o que torna a cadeia respiratória mais eficiente.",3
44,"Pois o organismo humano trabalha para nos ajudar em situações como essa. Mesmo tentando após um certo intervalo de tempo nós voltariamos a respirar inconscientemente",0
44,"Pois são reações involuntárias.",2
44,"Porque respiarar é algo involuntario, depoois que a pessoa desmaia e perde a consciencia o corpo volta a trabalhar normalmente",0
